page_id,word_count,content_age_days,days_since_update,monthly_traffic,search_volume,avg_position,ctr,engagement_rate,bounce_rate,backlinks,content_quality,refresh_score,priority
PAGE_1224,2539,496,635,5658,15789,47.66,0.1293,0.571,0.448,674,0.224,0.4766834987390794,Medium
PAGE_1225,509,316,742,44839,87234,3.44,0.1702,0.379,0.336,284,0.651,0.4105448443505503,Medium
PAGE_1226,760,1040,562,33054,95339,8.35,0.0131,0.712,0.14,779,0.81,0.499731863182918,Medium
PAGE_1227,2442,807,881,47548,166,27.34,0.2192,0.647,0.49,627,0.494,0.5266699769661697,Medium
PAGE_1228,2173,374,752,47427,45346,29.21,0.1172,0.383,0.384,81,0.636,0.5158994538626518,Medium
PAGE_1229,2719,671,681,43937,7633,32.61,0.0923,0.742,0.301,43,0.613,0.46955316589347035,Medium
PAGE_1230,3445,411,322,35403,80739,1.83,0.0432,0.651,0.656,705,0.276,0.5101351826905304,Medium
PAGE_1231,2560,719,839,34800,70252,48.06,0.1155,0.642,0.716,769,0.457,0.643076397583055,Medium
PAGE_1232,1691,1306,130,27600,59758,3.18,0.1291,0.57,0.296,954,0.216,0.5004751975083273,Medium
PAGE_1233,2119,1109,531,2132,38598,8.01,0.1069,0.11,0.14,272,0.289,0.5939145922524436,Medium
PAGE_1234,820,486,333,1352,11872,1.69,0.1729,0.692,0.779,393,0.849,0.3350315628782666,Low
PAGE_1235,1842,1012,569,5609,89485,28.78,0.111,0.42,0.108,785,0.864,0.49230217368633067,Medium
PAGE_1236,2136,112,582,37942,49136,46.68,0.2407,0.901,0.85,789,0.842,0.2647963945651261,Low
PAGE_1237,2876,1152,384,14000,58631,33.63,0.1538,0.795,0.602,594,0.781,0.4254007747426903,Medium
PAGE_1238,3332,178,332,14623,13040,41.31,0.2038,0.6,0.357,57,0.835,0.27608849109920536,Low
PAGE_1239,3324,1382,525,1981,17032,1.65,0.0362,0.314,0.297,564,0.737,0.5589167380278092,Medium
PAGE_1240,2494,1209,687,33137,95405,27.56,0.1053,0.273,0.107,0,0.736,0.5469560230302454,Medium
PAGE_1241,3458,219,797,1730,56927,23.52,0.0908,0.389,0.288,215,0.734,0.48045613629998307,Medium
PAGE_1242,2443,912,256,20889,61531,25.45,0.1467,0.505,0.21,316,0.611,0.3930687592628713,Medium
PAGE_1243,2538,292,265,22623,24748,4.54,0.2167,0.352,0.59,227,0.491,0.350371554396375,Medium
PAGE_1244,3990,1133,484,18058,33066,34.54,0.0288,0.538,0.233,472,0.784,0.5101888924758049,Medium
PAGE_1245,1618,429,42,46251,27877,25.66,0.0274,0.241,0.523,483,0.439,0.5010528631329542,Medium
PAGE_1246,2104,793,239,49020,32667,38.49,0.2141,0.931,0.572,765,0.634,0.3863757661678217,Medium
PAGE_1247,2865,638,770,43952,17274,24.78,0.0611,0.192,0.338,670,0.547,0.6135524382255858,Medium
PAGE_1248,735,1313,426,1795,42698,8.32,0.1705,0.892,0.128,286,0.421,0.3800347839378573,Medium
PAGE_1249,2469,814,129,14921,59299,32.76,0.1403,0.877,0.13,510,0.98,0.2610130683133178,Low
PAGE_1250,833,130,60,3362,13898,9.45,0.2099,0.547,0.121,577,0.407,0.21788516122999668,Low
PAGE_1251,2408,1412,557,1545,65464,43.75,0.04,0.716,0.691,914,0.447,0.6343817588772909,Medium
PAGE_1252,875,1433,678,16536,17658,31.04,0.0411,0.471,0.354,820,0.329,0.6761651417905784,High
PAGE_1253,1660,849,358,10049,61184,8.7,0.1436,0.636,0.737,971,0.858,0.42031186012089905,Medium
PAGE_1254,3135,1274,195,24063,44337,48.15,0.2371,0.389,0.445,457,0.669,0.3866645719166646,Medium
PAGE_1255,2070,849,488,30032,65597,26.4,0.1096,0.356,0.462,94,0.69,0.5163923811312534,Medium
PAGE_1256,3060,449,851,7001,278,4.57,0.0885,0.591,0.51,492,0.856,0.5601721817570726,Medium
PAGE_1257,1819,153,129,33587,86106,31.71,0.1556,0.523,0.67,764,0.474,0.3236809339365816,Low
PAGE_1258,3891,451,650,8697,17218,13.41,0.2333,0.593,0.319,149,0.355,0.4741681885325029,Medium
PAGE_1259,3465,1284,884,6955,22716,40.38,0.2109,0.344,0.197,22,0.359,0.6214479447687287,Medium
PAGE_1260,2355,1116,202,18778,898,41.07,0.2489,0.412,0.545,755,0.786,0.3936119702352064,Medium
PAGE_1261,1872,797,778,8363,7701,48.97,0.0154,0.171,0.362,214,0.691,0.6352567581035713,Medium
PAGE_1262,1372,512,191,47388,25463,25.59,0.0371,0.144,0.454,398,0.365,0.5060167860871495,Medium
PAGE_1263,1752,548,757,25905,2895,23.29,0.1563,0.315,0.618,409,0.316,0.6043144669439244,Medium
PAGE_1264,2817,184,805,26243,97562,37.92,0.2069,0.163,0.495,130,0.297,0.5501915936380964,Medium
PAGE_1265,2351,121,292,11974,45364,7.49,0.0785,0.188,0.596,854,0.702,0.3670679347929655,Medium
PAGE_1266,3345,1011,833,27629,72933,27.8,0.0674,0.791,0.535,147,0.2,0.7373622612861405,High
PAGE_1267,1814,484,303,20966,3184,27.77,0.1989,0.133,0.692,380,0.215,0.4597970756941831,Medium
PAGE_1268,1224,627,32,14179,95965,5.38,0.0235,0.66,0.665,108,0.512,0.4348912470299675,Medium
PAGE_1269,3736,539,57,49950,76746,21.48,0.0987,0.332,0.527,551,0.753,0.3148646975535404,Low
PAGE_1270,2552,1236,355,7343,831,42.81,0.1314,0.841,0.643,120,0.756,0.46371161143792217,Medium
PAGE_1271,3398,415,178,29972,1229,42.95,0.1445,0.512,0.799,294,0.544,0.40579497261316355,Medium
PAGE_1272,3950,434,569,9118,28122,5.86,0.1849,0.36,0.446,119,0.753,0.40797031007713064,Medium
PAGE_1273,577,275,517,49600,1705,5.45,0.0952,0.54,0.43,455,0.617,0.4445155657123681,Medium
PAGE_1274,3981,771,851,12200,77606,13.87,0.157,0.425,0.711,529,0.982,0.5359967594302992,Medium
PAGE_1275,3121,690,467,49559,44230,43.86,0.1505,0.58,0.566,168,0.33,0.5200303417626658,Medium
PAGE_1276,631,679,94,19900,29365,7.32,0.1414,0.197,0.157,709,0.681,0.33131229983579696,Low
PAGE_1277,1100,1476,385,27010,32430,36.28,0.1637,0.947,0.814,922,0.593,0.5275570538605772,Medium
PAGE_1278,2272,930,562,29537,68569,5.96,0.0723,0.462,0.125,995,0.356,0.5326084603842195,Medium
PAGE_1279,1565,94,281,37688,15287,31.53,0.0303,0.396,0.699,142,0.8,0.4211375943817809,Medium
PAGE_1280,2636,1066,264,11101,25891,18.45,0.0386,0.704,0.707,36,0.42,0.5732004594754155,Medium
PAGE_1281,2949,242,256,46775,90536,39.66,0.0639,0.409,0.862,697,0.505,0.47788638361322877,Medium
PAGE_1282,2843,271,554,20042,70710,12.45,0.13,0.808,0.143,260,0.5,0.35333947242212904,Medium
PAGE_1283,2363,522,342,20962,92062,32.32,0.2117,0.486,0.577,230,0.395,0.3883526376806985,Medium
PAGE_1284,1818,1266,78,11769,39967,12.55,0.1783,0.712,0.442,253,0.545,0.4397687002437107,Medium
PAGE_1285,1115,367,147,16016,993,35.97,0.1994,0.191,0.365,328,0.579,0.3730633209898386,Medium
PAGE_1286,3347,202,83,10978,99794,43.81,0.0942,0.819,0.172,902,0.795,0.22555728448222023,Low
PAGE_1287,2969,701,679,3085,19873,7.21,0.1071,0.725,0.55,296,0.812,0.47476575499077134,Medium
PAGE_1288,2388,193,594,32469,4339,43.46,0.1045,0.28,0.483,979,0.327,0.5233021851879472,Medium
PAGE_1289,1546,494,73,8212,20963,30.09,0.056,0.223,0.184,9,0.674,0.4237595900643174,Medium
PAGE_1290,1074,1024,844,41335,51515,7.23,0.0247,0.369,0.59,445,0.917,0.6745970559480242,High
PAGE_1291,2690,526,82,19031,69068,21.95,0.1518,0.93,0.69,921,0.287,0.40095088545313873,Medium
PAGE_1292,1492,729,615,27440,60530,8.88,0.2474,0.318,0.714,835,0.578,0.4978699344792024,Medium
PAGE_1293,3212,424,587,436,1615,35.32,0.05,0.488,0.824,229,0.8,0.5518797561615164,Medium
PAGE_1294,2692,732,554,43033,97306,38.18,0.0212,0.126,0.428,535,0.689,0.6356013305757715,Medium
PAGE_1295,1748,337,706,19463,14705,6.18,0.1971,0.438,0.862,77,0.28,0.5273778481234154,Medium
PAGE_1296,3554,212,131,45636,56340,25.8,0.0706,0.586,0.792,424,0.517,0.3886964919535807,Medium
PAGE_1297,1002,658,821,4068,5686,40.92,0.2091,0.91,0.337,192,0.606,0.4261239126196893,Medium
PAGE_1298,2497,539,799,33778,31286,46.87,0.1789,0.539,0.227,400,0.997,0.35868396542381176,Medium
PAGE_1299,1320,575,878,48500,27028,26.16,0.237,0.796,0.448,108,0.343,0.42145302778674715,Medium
PAGE_1300,2651,653,897,16379,98364,47.56,0.1081,0.565,0.422,791,0.986,0.5374293719002565,Medium
PAGE_1301,3610,623,427,3229,83187,27.25,0.1689,0.135,0.561,922,0.501,0.5558325113255259,Medium
PAGE_1302,2470,773,167,38315,87129,20.32,0.1216,0.368,0.567,262,0.36,0.4576671911513824,Medium
PAGE_1303,697,1280,704,38997,20811,42.56,0.1613,0.589,0.7,328,0.531,0.574371508278703,Medium
PAGE_1304,2169,1489,416,5950,55062,25.16,0.1179,0.908,0.508,362,0.691,0.48699208672868055,Medium
PAGE_1305,3126,1475,140,20688,20139,24.12,0.0553,0.83,0.184,866,0.371,0.5296320283413647,Medium
PAGE_1306,2938,583,643,40314,36661,25.03,0.1319,0.294,0.787,377,0.433,0.5881600686448779,Medium
PAGE_1307,1702,50,46,12049,75583,42.49,0.1369,0.287,0.348,779,0.884,0.2641397394203332,Low
PAGE_1308,3101,583,809,8619,97971,41.77,0.2045,0.271,0.877,340,0.999,0.5356087633419521,Medium
PAGE_1309,1971,426,211,26475,81495,20.77,0.1865,0.884,0.194,258,0.455,0.27525432295964747,Low
PAGE_1310,3586,654,565,33182,88758,17.33,0.1693,0.825,0.867,334,0.319,0.5644476898756581,Medium
PAGE_1311,2146,134,570,11837,1677,25.1,0.0372,0.759,0.173,84,0.835,0.3374666024716511,Low
PAGE_1312,2192,221,200,1234,28450,29.07,0.1829,0.434,0.285,521,0.68,0.28675490798256864,Low
PAGE_1313,1812,46,438,11038,33898,12.68,0.1301,0.529,0.137,800,0.28,0.3815794376545878,Medium
PAGE_1314,2535,1173,769,24586,97534,39.9,0.2246,0.495,0.664,813,0.957,0.5228590178539181,Medium
PAGE_1315,977,422,407,48456,81517,24.84,0.2308,0.315,0.78,570,0.262,0.4521080748857798,Medium
PAGE_1316,1754,454,217,26196,10885,17.37,0.0232,0.529,0.447,307,0.7,0.3833594900497546,Medium
PAGE_1317,1422,158,887,41215,72327,6.23,0.207,0.126,0.843,261,0.539,0.5258734594526233,Medium
PAGE_1318,919,1183,259,5692,62057,12.7,0.019,0.212,0.572,897,0.645,0.6329265313841628,Medium
PAGE_1319,2704,601,862,18208,65531,47.51,0.0981,0.854,0.604,796,0.371,0.5450667991682083,Medium
PAGE_1320,3097,58,881,17370,17397,15.95,0.1402,0.739,0.776,630,0.75,0.47651935822935026,Medium
PAGE_1321,1620,1150,148,27749,71994,9.27,0.0455,0.459,0.337,679,0.968,0.44802451335676846,Medium
PAGE_1322,3568,1063,185,11097,63872,23.57,0.1891,0.54,0.383,864,0.567,0.38153873037879515,Medium
PAGE_1323,3544,271,813,33589,19681,16.05,0.012,0.414,0.825,700,0.618,0.6000530279246128,Medium
PAGE_1324,3982,261,716,9204,55292,2.72,0.0505,0.73,0.821,451,0.392,0.572481505923534,Medium
PAGE_1325,1450,818,494,970,1562,16.83,0.1494,0.767,0.881,250,0.913,0.4616849857313133,Medium
PAGE_1326,2836,1337,133,28784,64273,27.66,0.1815,0.749,0.821,323,0.977,0.4279331893105344,Medium
PAGE_1327,1777,744,633,39619,15611,28.03,0.23,0.714,0.202,924,0.829,0.336991529933309,Low
PAGE_1328,2743,788,727,49749,76206,18.47,0.1793,0.274,0.759,228,0.634,0.5612909888519912,Medium
PAGE_1329,3145,831,824,34624,48765,22.92,0.1712,0.387,0.428,701,0.965,0.5058872268609697,Medium
PAGE_1330,2357,805,531,31057,44514,48.31,0.1046,0.499,0.893,827,0.323,0.6658209070667317,High
PAGE_1331,1016,755,722,33985,81110,19.49,0.0103,0.381,0.478,635,0.583,0.5757307391041225,Medium
PAGE_1332,2158,229,711,44469,72673,13.65,0.0388,0.742,0.543,595,0.63,0.46693175317412094,Medium
PAGE_1333,2365,974,728,35696,93765,12.93,0.1383,0.38,0.524,296,0.594,0.608877648712947,Medium
PAGE_1334,3412,108,204,29966,13486,23.43,0.172,0.217,0.357,726,0.842,0.3077279023679506,Low
PAGE_1335,1641,985,763,30776,54560,38.22,0.1102,0.439,0.16,236,0.736,0.5506694677035942,Medium
PAGE_1336,3353,885,774,47864,6321,11.09,0.1854,0.933,0.817,977,0.301,0.5533203492611065,Medium
PAGE_1337,2432,1226,703,13978,23574,35.76,0.1352,0.292,0.742,624,0.477,0.6361614083696279,Medium
PAGE_1338,3730,496,450,39860,21145,2.04,0.0278,0.62,0.212,216,0.471,0.5177481148693331,Medium
PAGE_1339,1314,610,163,27659,91419,21.53,0.0561,0.468,0.721,832,0.653,0.5064106322528825,Medium
PAGE_1340,2775,1469,420,46646,5022,39.02,0.2116,0.16,0.601,245,0.433,0.6127146552773661,Medium
PAGE_1341,2400,969,765,6871,22806,17.6,0.184,0.515,0.427,447,0.294,0.5562501814908711,Medium
PAGE_1342,2763,478,530,16626,42871,28.62,0.2247,0.697,0.303,846,0.723,0.31442408387187093,Low
PAGE_1343,3495,116,694,29996,52435,11.04,0.0382,0.536,0.788,318,0.881,0.5092913942431816,Medium
PAGE_1344,2562,130,62,32023,98115,37.36,0.2477,0.841,0.66,993,0.945,0.1560421431105324,Low
PAGE_1345,3728,1061,84,36303,53049,3.56,0.0603,0.346,0.538,431,0.978,0.45561835839788184,Medium
PAGE_1346,3832,874,548,39490,70814,42.77,0.0128,0.173,0.588,403,0.825,0.6674352272363872,High
PAGE_1347,3728,1253,785,12952,95658,10.71,0.2494,0.896,0.173,885,0.312,0.5143313675100968,Medium
PAGE_1348,2594,116,854,47674,15340,43.85,0.0775,0.421,0.479,36,0.882,0.45002109038444527,Medium
PAGE_1349,2871,72,667,43491,91856,18.27,0.1703,0.59,0.255,575,0.52,0.37969979229048306,Medium
PAGE_1350,3391,1438,41,1948,2816,36.41,0.0524,0.773,0.267,730,0.784,0.410293539149331,Medium
PAGE_1351,629,1488,557,31127,16674,16.64,0.1493,0.376,0.629,341,0.625,0.6357360715502245,Medium
PAGE_1352,3982,437,749,35564,83355,45.39,0.227,0.709,0.829,388,0.863,0.4251611689158459,Medium
PAGE_1353,594,693,584,34585,73817,7.21,0.0868,0.215,0.423,33,0.54,0.65932874114078,High
PAGE_1354,3174,1070,402,19556,44166,9.75,0.1709,0.348,0.266,38,0.249,0.5426878497260784,Medium
PAGE_1355,3302,177,513,9359,61926,25.16,0.0551,0.223,0.619,578,0.645,0.513164479814996,Medium
PAGE_1356,2455,306,676,35654,20313,5.01,0.16,0.79,0.797,208,0.337,0.5508124039422269,Medium
PAGE_1357,3863,261,257,47022,72016,10.6,0.0907,0.289,0.699,829,0.972,0.40935759487668855,Medium
PAGE_1358,1293,395,652,13509,66251,47.24,0.0607,0.71,0.795,855,0.622,0.48502382667314525,Medium
PAGE_1359,2334,1281,336,3891,51006,48.85,0.0852,0.902,0.529,151,0.643,0.48821325727860615,Medium
PAGE_1360,3854,465,486,25964,563,19.44,0.0529,0.549,0.702,898,0.926,0.49072109742116155,Medium
PAGE_1361,2616,428,189,36739,32073,46.24,0.2265,0.559,0.212,364,0.7,0.27065255115361575,Low
PAGE_1362,2183,1264,360,34674,74794,27.7,0.1053,0.492,0.379,198,0.442,0.5822585744643831,Medium
PAGE_1363,510,1444,805,17988,20751,14.22,0.0689,0.377,0.412,600,0.437,0.7243937162835568,High
PAGE_1364,3825,528,254,19792,68794,35.42,0.1176,0.504,0.509,759,0.601,0.4193777735913844,Medium
PAGE_1365,2365,569,758,23601,20108,33.29,0.0869,0.612,0.843,834,0.893,0.5007968520604054,Medium
PAGE_1366,3419,592,533,13404,70574,49.47,0.1887,0.938,0.799,78,0.836,0.43376044551364273,Medium
PAGE_1367,3097,471,485,27627,38285,13.99,0.2431,0.897,0.208,476,0.97,0.21669967037180982,Low
PAGE_1368,3705,1314,74,18174,88024,33.93,0.1151,0.833,0.238,433,0.258,0.4152484000357748,Medium
PAGE_1369,1211,802,243,15649,74517,3.55,0.2166,0.856,0.386,796,0.415,0.4270605699792886,Medium
PAGE_1370,2570,379,88,30063,71239,6.57,0.1458,0.498,0.333,841,0.264,0.4186614595361715,Medium
PAGE_1371,1314,1405,673,26020,35080,1.19,0.0477,0.659,0.592,31,0.801,0.6146364212211685,Medium
PAGE_1372,845,549,645,30926,22604,49.97,0.1757,0.861,0.822,86,0.313,0.4518931930056705,Medium
PAGE_1373,2849,1373,224,36171,55070,40.31,0.1332,0.434,0.87,550,0.28,0.6047703018062086,Medium
PAGE_1374,862,167,518,16161,16866,39.55,0.1661,0.917,0.623,392,0.649,0.3936418456655748,Medium
PAGE_1375,2943,1021,186,28910,94022,25.98,0.2235,0.453,0.771,612,0.529,0.46701806577782745,Medium
PAGE_1376,2765,397,639,48066,11795,15.7,0.1157,0.611,0.52,243,0.772,0.40558024293425365,Medium
PAGE_1377,2688,1273,255,22900,17896,8.41,0.2263,0.703,0.267,231,0.59,0.41023944626682496,Medium
PAGE_1378,3505,1390,441,43523,42643,14.95,0.1902,0.908,0.52,909,0.54,0.47371759247494194,Medium
PAGE_1379,3781,1276,234,41792,14659,19.42,0.1273,0.308,0.544,579,0.54,0.5306922742995684,Medium
PAGE_1380,1484,389,108,10040,33239,38.06,0.1548,0.734,0.694,191,0.898,0.27510145227867405,Low
PAGE_1381,3540,950,153,4024,8902,27.44,0.0881,0.543,0.276,915,0.516,0.47954844191077306,Medium
PAGE_1382,2139,358,500,28154,73943,4.8,0.2461,0.328,0.395,539,0.467,0.41758353489506683,Medium
PAGE_1383,1327,991,247,9883,40305,1.88,0.1702,0.76,0.391,269,0.471,0.3643204916179314,Medium
PAGE_1384,3230,492,545,37353,98850,6.01,0.0205,0.569,0.868,939,0.357,0.6267267745146197,Medium
PAGE_1385,3551,975,631,45497,34259,21.11,0.0884,0.662,0.455,737,0.889,0.5060106746146112,Medium
PAGE_1386,855,992,133,13333,11616,46.73,0.1596,0.374,0.704,76,0.317,0.5053999902744999,Medium
PAGE_1387,3555,1435,422,45769,50592,32.23,0.0235,0.509,0.701,734,0.927,0.5997306774073328,Medium
PAGE_1388,1847,865,660,24584,29186,40.29,0.0157,0.625,0.312,992,0.427,0.5656284270974774,Medium
PAGE_1389,3704,198,674,25168,30580,23.85,0.118,0.444,0.557,883,0.92,0.414451986631046,Medium
PAGE_1390,3435,246,853,291,52191,18.72,0.0898,0.269,0.815,166,0.833,0.584117259011637,Medium
PAGE_1391,2363,407,637,25174,47866,6.31,0.1152,0.917,0.48,283,0.666,0.4029251250121114,Medium
PAGE_1392,626,148,463,5017,38837,43.92,0.073,0.535,0.856,703,0.736,0.48294267136793234,Medium
PAGE_1393,3677,219,360,38699,9365,39.37,0.0495,0.724,0.272,88,0.461,0.369000611026684,Medium
PAGE_1394,3556,796,172,25932,71090,9.24,0.1754,0.449,0.159,543,0.659,0.3679903940466802,Medium
PAGE_1395,1103,399,829,43028,91817,26.1,0.1335,0.402,0.813,648,0.434,0.643305559455907,Medium
PAGE_1396,3949,178,569,20806,15486,24.88,0.058,0.446,0.778,155,0.522,0.5366742685777981,Medium
PAGE_1397,2428,681,307,13782,37525,31.63,0.0867,0.448,0.894,249,0.812,0.5177210205304698,Medium
PAGE_1398,1513,799,262,26862,43354,47.36,0.152,0.563,0.644,94,0.395,0.4932448417126026,Medium
PAGE_1399,550,403,558,23483,89963,29.41,0.0273,0.562,0.849,16,0.871,0.5086903926250734,Medium
PAGE_1400,3600,810,600,27896,53734,27.47,0.0454,0.523,0.762,116,0.501,0.6416942823682947,Medium
PAGE_1401,3867,189,119,23766,86817,3.47,0.0276,0.215,0.776,982,0.626,0.4072814114535847,Medium
PAGE_1402,3868,380,521,25762,47762,4.08,0.205,0.522,0.555,332,0.954,0.2752974481792847,Low
PAGE_1403,3326,1341,228,45259,87088,10.18,0.1906,0.244,0.406,822,0.745,0.4677723187470382,Medium
PAGE_1404,1930,1341,391,34742,99387,2.59,0.1908,0.207,0.848,521,0.716,0.6089628631604007,Medium
PAGE_1405,2292,921,470,41930,87627,37.42,0.1819,0.893,0.446,79,0.769,0.383152844536898,Medium
PAGE_1406,3361,1279,55,37631,75552,36.44,0.1707,0.614,0.531,645,0.934,0.40016176442492357,Medium
PAGE_1407,2136,552,54,10334,10243,7.67,0.1245,0.661,0.457,431,0.399,0.33439793052554084,Low
PAGE_1408,3976,551,423,9321,91491,41.97,0.1641,0.442,0.552,202,0.691,0.45834184866604843,Medium
PAGE_1409,3917,812,536,11510,15681,8.58,0.0192,0.873,0.476,115,0.52,0.5771721562102045,Medium
PAGE_1410,2145,302,330,14619,67543,15.76,0.1592,0.642,0.138,962,0.209,0.34023768455282355,Low
PAGE_1411,2967,965,368,1151,29524,13.2,0.1967,0.754,0.806,219,0.3,0.5283544072895744,Medium
PAGE_1412,1705,1455,296,45093,88944,19.24,0.1301,0.413,0.456,252,0.46,0.5698523271926811,Medium
PAGE_1413,3530,212,490,9865,42084,13.48,0.0958,0.916,0.571,168,0.652,0.3933807719036306,Medium
PAGE_1414,3372,517,722,11482,41605,24.96,0.0766,0.797,0.211,846,0.905,0.45857212477881043,Medium
PAGE_1415,3572,875,485,12680,62799,20.96,0.1643,0.826,0.103,315,0.833,0.35228354263971207,Medium
PAGE_1416,2354,153,389,32423,27057,49.34,0.1763,0.246,0.296,716,0.643,0.3850477080743549,Medium
PAGE_1417,1066,1014,97,44857,25564,3.74,0.219,0.33,0.664,809,0.259,0.44871421632016506,Medium
PAGE_1418,2918,819,892,12039,23749,7.97,0.0922,0.343,0.179,371,0.429,0.6351614458008057,Medium
PAGE_1419,1435,443,441,30064,42165,3.59,0.1947,0.33,0.827,759,0.493,0.5391468811922905,Medium
PAGE_1420,2434,1225,520,407,92761,31.67,0.1447,0.827,0.272,876,0.697,0.4265638702014923,Medium
PAGE_1421,3208,1341,862,3459,34858,3.67,0.2219,0.127,0.264,976,0.252,0.6602748611861102,High
PAGE_1422,3516,1488,78,29748,5696,41.99,0.1367,0.165,0.245,582,0.624,0.5226971323600605,Medium
PAGE_1423,1832,715,716,36044,16474,26.08,0.1342,0.333,0.111,155,0.921,0.4659079682784429,Medium
PAGE_1424,3708,142,593,34119,3875,26.82,0.1487,0.27,0.717,613,0.764,0.42314927855812867,Medium
PAGE_1425,701,917,131,38234,27488,28.52,0.1898,0.297,0.8,12,0.838,0.44219511895013297,Medium
PAGE_1426,2860,151,245,27423,21129,9.37,0.2415,0.778,0.591,507,0.745,0.229897323620849,Low
PAGE_1427,616,1275,467,6326,84081,10.69,0.0277,0.579,0.251,464,0.365,0.5741481238088647,Medium
PAGE_1428,1436,68,729,21789,53739,16.62,0.0228,0.105,0.328,782,0.288,0.6383384127184468,Medium
PAGE_1429,1074,526,598,31071,14745,30.08,0.235,0.465,0.481,803,0.864,0.38498603354941935,Medium
PAGE_1430,2791,809,588,26054,31205,11.3,0.1372,0.447,0.863,219,0.756,0.5847047929205165,Medium
PAGE_1431,1036,1286,188,24523,13768,6.7,0.1576,0.197,0.298,14,0.66,0.4496320536570848,Medium
PAGE_1432,2125,972,518,30491,16060,48.54,0.1258,0.675,0.685,749,0.351,0.5857494808367438,Medium
PAGE_1433,2622,178,715,14430,11457,2.08,0.0325,0.697,0.452,116,0.683,0.5057729079067198,Medium
PAGE_1434,885,1450,271,4991,64704,40.33,0.1943,0.713,0.338,330,0.225,0.48971109754492775,Medium
PAGE_1435,3781,1051,823,5092,51896,39.61,0.1893,0.719,0.465,55,0.295,0.5621768189468777,Medium
PAGE_1436,974,690,782,2061,15904,15.56,0.0848,0.1,0.157,350,0.45,0.5668196255473934,Medium
PAGE_1437,917,331,34,12597,14726,7.65,0.0835,0.911,0.739,131,0.555,0.31649730851585056,Low
PAGE_1438,2894,1413,625,32651,28232,8.14,0.2111,0.792,0.295,994,0.296,0.5180998903498242,Medium
PAGE_1439,3187,267,849,10948,8051,35.17,0.0274,0.868,0.68,225,0.296,0.5559493315619669,Medium
PAGE_1440,1438,676,390,13355,6549,32.5,0.2215,0.113,0.155,307,0.781,0.36001160016684897,Medium
PAGE_1441,1454,692,488,4667,19165,39.35,0.0716,0.894,0.864,474,0.656,0.5095940186032524,Medium
PAGE_1442,1375,265,277,48947,9230,46.94,0.1523,0.788,0.254,905,0.627,0.2896925348406702,Low
PAGE_1443,1262,232,595,39381,89460,34.9,0.2346,0.812,0.806,221,0.562,0.4199209061715086,Medium
PAGE_1444,1702,285,702,48103,62387,8.64,0.1727,0.179,0.748,172,0.981,0.45572679938364646,Medium
PAGE_1445,1705,627,451,20489,51802,12.93,0.1095,0.728,0.874,339,0.24,0.5547177785562577,Medium
PAGE_1446,1163,691,767,44623,37093,42.27,0.1755,0.916,0.482,796,0.345,0.47789687460158076,Medium
PAGE_1447,524,264,44,44019,31975,11.26,0.0926,0.677,0.682,505,0.718,0.31781682028866437,Low
PAGE_1448,2490,1398,765,16667,6154,4.55,0.0765,0.585,0.397,820,0.309,0.6764658231108104,High
PAGE_1449,1703,563,602,3458,99909,35.46,0.2492,0.904,0.247,156,0.672,0.3040891805020506,Low
PAGE_1450,1209,889,151,23099,48617,20.72,0.1902,0.476,0.454,150,0.654,0.3940807768777707,Medium
PAGE_1451,2379,799,306,42458,76468,46.08,0.1647,0.609,0.233,696,0.977,0.31285259433602713,Low
PAGE_1452,1684,570,587,11088,29770,32.86,0.0953,0.505,0.886,177,0.907,0.5571843633459976,Medium
PAGE_1453,2724,242,482,40546,49212,5.43,0.0218,0.893,0.177,532,0.956,0.2743657663271407,Low
PAGE_1454,784,492,419,31621,88488,47.44,0.0175,0.165,0.571,111,0.291,0.6470797198757896,Medium
PAGE_1455,562,465,323,5798,89256,13.67,0.143,0.526,0.601,682,0.895,0.3639226677995166,Medium
PAGE_1456,1502,312,603,1373,28407,17.52,0.1929,0.684,0.53,137,0.303,0.4356450125019204,Medium
PAGE_1457,1161,1460,627,27643,67187,20.71,0.139,0.773,0.63,232,0.706,0.5729615356490907,Medium
PAGE_1458,3213,117,475,31449,48022,3.51,0.2118,0.596,0.193,331,0.776,0.28839481685323465,Low
PAGE_1459,2703,1097,239,11341,63180,25.33,0.018,0.873,0.544,541,0.329,0.5134690310086995,Medium
PAGE_1460,1992,490,619,9597,93448,7.04,0.098,0.901,0.33,892,0.706,0.38283311207230397,Medium
PAGE_1461,3620,307,743,41975,79435,20.65,0.0669,0.155,0.852,306,0.242,0.699171234601374,High
PAGE_1462,1466,450,331,32803,26412,18.18,0.1173,0.442,0.71,160,0.435,0.43718019067429775,Medium
PAGE_1463,1348,1406,252,44141,67085,38.87,0.0274,0.12,0.878,401,0.937,0.649151667739959,Medium
PAGE_1464,1607,725,763,32054,57708,40.36,0.239,0.38,0.13,589,0.337,0.46084033210752257,Medium
PAGE_1465,3932,544,32,8102,90062,8.52,0.0636,0.556,0.328,277,0.252,0.3892375692107981,Medium
PAGE_1466,1188,732,547,4347,40377,18.96,0.2314,0.874,0.256,319,0.555,0.30521164010761065,Low
PAGE_1467,647,48,122,42088,31651,19.29,0.1122,0.82,0.109,532,0.88,0.2007101727631822,Low
PAGE_1468,841,52,549,21798,89913,8.42,0.2465,0.208,0.294,896,0.261,0.40954811030962285,Medium
